Date	Last Price
2005-04-22	177.5900
2005-04-15	171.7300
2005-04-08	181.4300
2005-04-01	182.7800
2005-03-25	178.0200
2005-03-18	186.1100
2005-03-11	183.7600
2005-03-04	189.9900
2005-02-25	185.7000
2005-02-18	178.9000
2005-02-11	172.2700
2005-02-04	169.3000
2005-01-28	162.1300
2005-01-21	159.1900
2005-01-14	159.4500
2005-01-07	155.3400
2004-12-31	160.9700
2004-12-24	161.6600
2004-12-17	157.3000
2004-12-10	156.6500
2004-12-03	158.9500
2004-11-26	164.3600
2004-11-19	159.3100
2004-11-12	157.9300
2004-11-05	157.0500
2004-10-29	153.8600
2004-10-22	154.9600
2004-10-15	153.4100
2004-10-08	156.2300
2004-10-01	153.3800
2004-09-24	150.1100
2004-09-17	147.5100
2004-09-10	145.1900
2004-09-03	143.8400
2004-08-27	139.7700
2004-08-20	139.9000
2004-08-13	139.0700
2004-08-06	139.0800
2004-07-30	142.8800
2004-07-23	139.8700
2004-07-16	143.7500
2004-07-09	142.4600
2004-07-02	139.3500
2004-06-25	139.9800
2004-06-18	140.8000
2004-06-11	135.5100
2004-06-04	134.8000
2004-05-28	133.9400
2004-05-21	131.6300
2004-05-14	133.6400
2004-05-07	134.5800
2004-04-30	132.9900
2004-04-23	134.9000
2004-04-16	138.0400
2004-04-09	134.4300
2004-04-02	131.9600
2004-03-26	127.1800
2004-03-19	131.1000
2004-03-12	129.9300
2004-03-05	133.5200
2004-02-27	131.1900
2004-02-20	129.0800
2004-02-13	128.4600
2004-02-06	125.4400
2004-01-30	125.6800
2004-01-23	128.9500
2004-01-16	125.1100
2004-01-09	127.1500
2004-01-02	128.5300
