Date	Last Price
2010-12-31	79.028
2010-12-24	80.474
2010-12-17	80.373
2010-12-10	80.070
2010-12-03	79.377
2010-11-26	80.357
2010-11-19	78.504
2010-11-12	78.082
2010-11-05	76.548
2010-10-29	77.266
2010-10-22	77.472
2010-10-15	77.041
2010-10-08	77.325
2010-10-01	78.088
2010-09-24	79.395
2010-09-17	81.398
2010-09-10	82.698
2010-09-03	82.102
2010-08-27	82.918
2010-08-20	83.057
2010-08-13	82.948
2010-08-06	80.407
2010-07-30	81.539
2010-07-23	82.464
2010-07-16	82.486
2010-07-09	83.947
2010-07-02	84.427
2010-06-25	85.313
2010-06-18	85.699
2010-06-11	87.507
2010-06-04	88.233
2010-05-28	86.480
2010-05-21	85.371
2010-05-14	86.095
2010-05-07	84.450
2010-04-30	81.866
2010-04-23	81.352
2010-04-16	80.824
2010-04-09	81.093
2010-04-02	81.173
2010-03-26	81.676
2010-03-19	80.724
2010-03-12	79.833
2010-03-05	80.432
2010-02-26	80.362
2010-02-19	80.643
2010-02-12	80.218
2010-02-05	80.441
2010-01-29	79.462
2010-01-22	78.277
2010-01-15	77.323
2010-01-08	77.471
2010-01-01	77.860
2009-12-25	77.734
2009-12-18	77.821
2009-12-11	76.573
2009-12-04	75.911
2009-11-27	74.996
2009-11-20	75.656
2009-11-13	75.334
2009-11-06	75.819
2009-10-30	76.300
2009-10-23	75.468
2009-10-16	75.597
2009-10-09	76.431
2009-10-02	77.003
2009-09-25	76.812
2009-09-18	76.425
2009-09-11	76.608
2009-09-04	78.136
2009-08-28	78.366
2009-08-21	78.044
2009-08-14	78.885
2009-08-07	78.975
2009-07-31	78.347
2009-07-24	78.749
2009-07-17	79.347
2009-07-10	80.233
2009-07-03	80.382
2009-06-26	79.878
2009-06-19	80.264
2009-06-12	80.142
2009-06-05	80.670
2009-05-29	79.348
2009-05-22	79.958
2009-05-15	83.024
2009-05-08	82.529
2009-05-01	84.546
2009-04-24	84.714
2009-04-17	85.981
2009-04-10	85.786
2009-04-03	84.165
2009-03-27	85.111
2009-03-20	83.841
2009-03-13	87.428
2009-03-06	88.512
2009-02-27	88.008
2009-02-20	86.488
2009-02-13	86.041
2009-02-06	85.346
2009-01-30	85.999
2009-01-23	85.608
2009-01-16	84.212
2009-01-09	82.663
2009-01-02	81.839
2008-12-26	80.892
2008-12-19	81.298
2008-12-12	83.644
2008-12-05	87.121
